,Quantity,Unit Price,Discount,Year,Month,Day,DayOfWeek,IsWeekend,Quarter,Sales_Lag_7,Sales_Lag_14,Rolling_Avg_7,Rolling_Avg_14,Customer_Count,Is_Holiday,Temperature_Avg,Weekend_Holiday,Holiday_Rainfall,Season,Rainfall_Category
1514,1,59069,20,2024,12,15,6,1,4,160833.6,,56307.87142857143,69373.58750000001,22,0,26.0,0,0.0,Winter,None
1515,4,72844,10,2024,11,2,5,1,4,337675.25,,158013.97142857144,180471.63125,25,0,11.8,0,0.0,Winter,None
1516,4,56495,20,2024,1,18,3,0,1,,,89785.34285714287,89785.34285714287,24,0,24.375,0,0.0,Winter,None
1517,2,58411,10,2024,9,18,2,0,3,8276.0,,146735.88571428572,129428.4,25,0,14.65,0,0.0,Monsoon,None
1518,1,74254,15,2025,1,31,4,0,1,142737.5,,152805.64285714287,134694.80000000002,26,0,23.425,0,0.0,Winter,Light
1519,2,27743,5,2024,8,17,5,1,3,46642.9,,93345.60714285716,86764.845,21,0,26.0,0,0.0,Monsoon,None
1520,1,78463,15,2024,10,20,6,1,4,134362.05,,116349.8642857143,118601.38750000001,25,0,25.0,0,0.0,Winter,None
1521,3,70431,15,2025,4,10,3,0,2,149838.75,,117941.97857142857,120491.40000000001,22,1,21.525,0,0.0,Summer,None
1522,1,48348,15,2024,2,1,3,0,1,256420.0,,50195.52142857143,75973.58125,23,0,24.375,0,0.0,Winter,None
1523,5,18837,15,2025,10,3,4,0,4,,,81795.76666666666,81795.76666666666,23,0,21.849998,0,0.0,Winter,None
1524,3,11450,0,2024,7,31,2,0,3,106979.4,,36273.12857142857,45111.4125,29,0,26.925,0,0.0,Monsoon,None
1525,2,77558,20,2024,1,5,4,0,1,,,83005.27142857143,83005.27142857143,22,0,13.075,0,0.0,Winter,None
1526,2,13108,20,2025,7,1,1,0,3,87190.2,,131436.38571428572,130210.32222222221,32,0,21.525,0,0.0,Monsoon,None
1527,3,57883,15,2025,8,27,2,0,3,122479.2,,111365.7,112754.8875,24,0,22.0,0,0.0,Monsoon,None
1528,3,42725,10,2025,7,10,3,0,3,,,136120.41666666666,136120.41666666666,35,0,16.4,0,0.0,Monsoon,None
1529,3,55957,0,2024,4,14,6,1,2,142508.55,,150878.82857142857,147523.385,23,0,26.925,0,0.0,Summer,None
1530,4,56766,15,2025,5,24,5,1,2,29775.5,,117784.62857142858,114952.91,23,0,16.4,0,0.0,Summer,None
1531,2,74359,10,2025,5,29,3,0,2,,,152940.73333333334,152940.73333333334,27,0,11.8,0,0.0,Summer,None
1532,2,16331,5,2025,9,2,1,0,3,53998.4,,166689.92857142858,152603.4875,28,0,21.175,0,0.0,Monsoon,None
1533,5,44511,20,2023,10,4,2,0,4,223100.0,,124999.81428571428,134993.69,32,0,21.525,0,0.0,Winter,None
1534,4,42955,5,2023,10,8,6,1,4,21650.0,,130123.45714285714,114166.51153846153,25,0,13.4,0,0.0,Winter,None
1535,5,58177,0,2024,3,17,6,1,1,,,150900.75714285715,150900.75714285715,26,0,21.525,0,0.0,Summer,None
1536,4,54053,5,2025,9,4,3,0,3,99014.7,,61132.31428571429,77235.56666666667,25,0,26.0,0,0.0,Monsoon,None
1537,5,29477,0,2025,7,1,1,0,3,,,86969.56666666667,86969.56666666667,20,0,13.075,0,0.0,Monsoon,None
1538,4,56039,5,2024,6,12,2,0,2,342567.0,,148172.95714285714,159308.45555555556,28,0,21.175,0,0.0,Monsoon,None
1539,1,65150,5,2025,1,20,0,0,1,,,42617.6,42617.6,24,0,25.0,0,0.0,Winter,None
1540,3,54345,0,2024,7,17,2,0,3,69530.0,28366.2,128175.60714285714,97417.10357142858,45,1,26.925,0,0.0,Monsoon,None
1541,4,45467,5,2025,5,16,4,0,2,6503.4,,142960.55000000002,112768.18888888888,27,0,21.175,0,0.0,Summer,None
1542,3,53536,20,2024,4,14,6,1,2,15455.7,,189079.32857142857,164268.37272727274,27,0,13.4,0,0.0,Summer,None
1543,3,56465,15,2025,3,8,5,1,1,121954.5,,126209.95714285714,125678.025,29,0,13.4,0,0.0,Summer,None
1544,2,68644,10,2025,9,13,5,1,3,243252.0,,109110.98571428572,125442.59999999999,29,0,13.4,0,0.0,Monsoon,None
1545,4,63192,20,2025,5,31,5,1,2,,,147467.56666666668,147467.56666666668,28,0,25.0,0,0.0,Summer,None
1546,3,57535,0,2025,8,16,5,1,3,,,88468.00833333335,88468.00833333335,20,1,26.925,1,0.0,Monsoon,None
1547,1,4957,15,2025,6,13,4,0,2,10030.0,,145292.88571428572,137187.04444444444,26,0,16.075,0,0.0,Monsoon,None
1548,3,68401,10,2025,6,28,5,1,2,31082.4,,83175.92142857143,87954.51363636364,24,0,21.849998,0,0.0,Monsoon,None
1549,5,30383,0,2025,4,18,4,0,2,,,121146.6875,121146.6875,19,1,13.075,0,0.0,Summer,None
1550,1,75876,0,2024,7,17,2,0,3,121876.2,,122251.14285714286,122204.275,24,1,20.225,0,0.20000000298023224,Monsoon,Light
1551,4,78123,5,2025,2,13,3,0,1,,,140872.74285714288,140872.74285714288,24,0,13.075,0,0.0,Winter,None
1552,3,66674,15,2024,5,6,0,0,2,62884.7,,74813.74285714286,73322.6125,26,0,26.925,0,0.0,Summer,None
1553,1,53914,10,2024,3,19,1,0,1,,,83453.55,83453.55,24,0,11.425,0,0.0,Summer,None
1554,5,42355,0,2024,2,5,0,0,1,84082.0,,79374.17142857143,87584.75384615385,25,0,26.0,0,0.0,Winter,None
1555,2,14604,20,2025,1,8,2,0,1,62444.8,,74592.24285714286,73073.8125,26,0,21.075,0,0.0,Winter,None
1556,2,56144,15,2024,12,18,2,0,4,,,126693.40000000001,126693.40000000001,24,0,23.425,0,0.0,Winter,Light
1557,4,69488,0,2024,3,26,1,0,1,80742.0,,126807.99285714285,121049.74375,25,0,13.4,0,0.0,Summer,None
1558,1,54783,15,2024,8,3,5,1,3,186052.0,,86875.58571428571,89669.4409090909,28,0,13.4,0,0.0,Monsoon,None
1559,4,31813,15,2023,11,15,2,0,4,69008.4,,132401.67857142858,119618.01666666666,25,0,13.4,0,0.0,Winter,None
1560,3,22087,0,2024,6,28,4,0,2,114684.0,,140841.9142857143,126989.15555555554,19,0,22.0,0,0.0,Monsoon,None
1561,5,42219,15,2025,4,25,4,0,2,7634.7,,83062.8857142857,87069.32857142857,31,0,14.65,0,0.0,Summer,None
1562,1,67580,20,2025,2,3,0,0,1,119660.8,,87929.47142857143,91353.63333333333,32,0,16.4,0,0.0,Winter,None
1563,2,36046,20,2024,3,22,4,0,1,,,130991.66,130991.66,24,0,21.525,0,0.0,Summer,None
1564,3,45233,10,2024,12,24,1,0,4,18238.45,,96581.6,78334.92272727273,31,0,24.375,0,0.0,Winter,None
1565,5,8191,5,2024,3,31,6,1,1,60253.95,,123970.40714285713,104370.53636363636,25,0,11.425,0,0.0,Summer,None
1566,2,51678,20,2024,12,12,3,0,4,,,49268.0,49268.0,17,0,26.0,0,0.0,Winter,None
1567,4,15799,10,2023,10,27,4,0,4,21520.8,,65114.11428571429,72354.52500000001,36,0,16.4,0,0.0,Winter,None
1568,3,42318,20,2023,12,1,4,0,4,,,138550.95,138550.95,19,0,24.375,0,0.0,Winter,None
1569,5,39187,20,2023,12,1,4,0,4,9223.2,13561.0,125252.5,91703.43214285714,37,0,21.075,0,0.0,Winter,None
1570,3,72783,10,2025,6,13,4,0,2,,,194041.35,194041.35,24,0,13.075,0,0.0,Monsoon,None
1571,1,62101,15,2024,5,5,6,1,2,,,74831.57857142857,74831.57857142857,24,0,14.65,0,0.0,Summer,None
1572,2,10088,15,2024,7,25,3,0,3,121814.0,,86015.58571428571,90490.3875,27,0,16.7,0,0.0,Monsoon,None
1573,4,79712,0,2025,3,21,4,0,1,6458.4,129671.2,127689.97142857141,100581.95714285714,31,0,14.65,0,0.0,Summer,None
1574,5,46998,20,2025,7,9,2,0,3,,,106728.73999999999,106728.73999999999,26,0,26.925,0,0.0,Monsoon,None
1575,4,74530,5,2024,10,20,6,1,4,166433.4,,85959.1142857143,117710.06666666668,20,0,13.4,0,0.0,Winter,None
1576,2,3891,0,2025,8,18,0,0,3,,,35439.333333333336,35439.333333333336,17,0,26.0,0,0.0,Monsoon,None
1577,5,42882,0,2024,2,5,0,0,1,32827.2,,113869.87142857144,103659.26999999999,32,0,16.4,0,0.0,Winter,None
1578,5,37420,0,2025,5,12,0,0,2,184946.0,,67210.21428571429,80033.05555555556,21,1,26.925,0,0.0,Summer,None
1579,3,41464,20,2025,3,24,0,0,1,60854.4,,176711.32857142857,178592.42727272728,28,0,11.425,0,0.0,Summer,None
1580,2,7577,0,2025,6,4,2,0,2,,,76710.2,76710.2,20,0,13.075,0,0.0,Monsoon,None
1581,4,24513,20,2023,10,10,1,0,4,20292.0,,155156.06428571432,164973.825,24,0,11.425,0,0.0,Winter,None
1582,5,46871,0,2024,7,31,2,0,3,,,109309.00714285715,109309.00714285715,20,0,26.925,0,0.0,Monsoon,None
1583,2,44818,15,2024,3,2,5,1,1,16858.7,,102057.04285714285,94247.48636363636,34,0,16.075,0,0.0,Summer,None
1584,3,22804,0,2024,12,28,5,1,4,188886.6,,76134.95,85096.40454545456,21,0,26.0,0,0.0,Winter,None
1585,4,2456,10,2023,10,16,0,0,4,116614.4,,107076.46428571429,103348.30500000001,17,0,21.075,0,0.0,Winter,None
1586,3,61404,10,2025,8,7,3,0,3,88788.45,,120111.32142857143,129477.42,29,0,13.4,0,0.0,Monsoon,None
1587,2,6809,0,2024,8,11,6,1,3,41281.1,,79013.3642857143,69907.22777777778,27,0,24.925,0,0.0,Monsoon,None
1588,5,64990,0,2025,7,18,4,0,3,4432.0,,168039.42857142858,144731.57777777777,24,0,20.225,0,0.0,Monsoon,Light
1589,1,51441,20,2025,9,15,0,0,3,,,42324.64,42324.64,24,0,25.0,0,0.0,Monsoon,None
1590,2,67850,20,2024,9,23,0,0,3,,,87637.95833333333,87637.95833333333,24,0,11.425,0,0.0,Monsoon,None
1591,4,53753,20,2024,10,19,5,1,4,51253.45,,106926.8142857143,99967.64375,34,0,11.8,0,0.0,Winter,None
1592,2,35273,10,2024,8,16,4,0,3,,,159940.07499999998,159940.07499999998,24,0,25.0,0,0.0,Monsoon,None
1593,1,77782,0,2025,8,24,6,1,3,,,140564.19285714286,140564.19285714286,36,0,16.4,0,0.0,Monsoon,None
1594,4,5300,20,2025,5,21,2,0,2,,,44650.225,44650.225,25,0,24.925,0,0.0,Summer,None
1595,3,61760,0,2025,8,9,5,1,3,,,95992.0,95992.0,20,0,21.525,0,0.0,Monsoon,None
1596,3,5715,20,2025,6,10,1,0,2,,,110553.77142857143,110553.77142857143,24,0,23.425,0,0.0,Monsoon,Light
1597,3,68753,5,2024,12,19,3,0,4,,,120475.7625,120475.7625,22,0,21.175,0,0.0,Winter,None
1598,4,19750,15,2025,5,11,6,1,2,138345.0,,106530.19285714286,113479.59444444445,22,0,21.525,0,0.0,Summer,None
1599,1,13191,15,2024,4,11,3,0,2,74662.3,,122931.06428571428,116897.46875,30,1,16.7,0,0.0,Summer,None
1600,4,33682,0,2025,4,11,4,0,2,122152.5,,198440.34285714285,193737.48888888888,24,0,23.425,0,0.0,Summer,Light
1601,4,56760,15,2023,10,5,3,0,4,352555.0,,104391.30714285714,143755.025,28,0,13.075,0,0.0,Winter,None
1602,1,38881,0,2024,2,8,3,0,1,89119.5,,67439.74285714286,70149.7125,21,0,21.849998,0,0.0,Winter,None
1603,1,60906,5,2024,2,19,0,0,1,122091.15,,56962.028571428564,68072.5590909091,28,0,24.925,0,0.0,Winter,None
1604,4,32310,15,2024,7,1,0,0,3,,,85088.85714285714,85088.85714285714,25,0,13.075,0,0.0,Monsoon,None
1605,5,39963,5,2024,2,22,3,0,1,51247.75,,84910.75714285715,81390.6576923077,36,0,16.4,0,0.0,Winter,None
1606,4,12256,0,2024,10,27,6,1,4,158157.9,,114532.90000000001,109513.47499999999,25,0,13.4,0,0.0,Winter,None
1607,2,63511,0,2024,11,11,0,0,4,,,106361.77857142857,106361.77857142857,26,0,16.4,0,0.0,Winter,None
1608,1,76977,0,2023,12,7,3,0,4,1898.05,,85557.14285714286,75099.75625,24,0,14.65,0,0.0,Winter,None
1609,2,6351,0,2024,9,15,6,1,3,,,99457.75,99457.75,19,0,13.075,0,0.0,Monsoon,None
1610,1,44695,15,2024,9,10,1,0,3,,,122715.01000000001,122715.01000000001,19,0,16.7,0,0.0,Monsoon,None
1611,5,57377,15,2025,8,27,2,0,3,45981.0,,137576.32857142857,126126.9125,20,0,26.925,0,0.0,Monsoon,None
1612,5,7268,15,2025,3,14,4,0,1,,,63821.81666666667,63821.81666666667,24,0,21.849998,0,0.0,Summer,None
1613,3,20458,5,2024,6,23,6,1,2,169857.0,,101848.67142857143,109803.12727272726,23,0,16.4,0,0.0,Monsoon,None
1614,3,42172,5,2025,9,12,4,0,3,174627.0,,116642.0642857143,115968.075,25,0,14.65,0,0.0,Monsoon,None
1615,3,20044,15,2025,8,7,3,0,3,176650.0,,146742.9142857143,129371.96785714287,28,0,16.075,0,0.0,Monsoon,None
1616,1,54250,0,2025,1,30,3,0,1,10635.0,,128650.68571428572,106395.11111111111,25,0,25.0,0,0.0,Winter,None
1617,2,35691,0,2024,5,21,1,0,2,,,114159.50833333335,114159.50833333335,19,0,16.7,0,0.0,Summer,None
1618,1,49454,0,2025,8,5,1,0,3,,,54489.03571428572,54489.03571428572,24,0,16.7,0,0.0,Monsoon,None
1619,2,77408,10,2025,7,28,0,0,3,147564.8,,84304.66428571427,93602.23461538462,30,0,11.8,0,0.0,Monsoon,None
1620,2,24823,10,2025,2,26,2,0,1,53128.0,,93532.40714285713,80622.53888888888,21,1,21.849998,0,0.0,Winter,None
1621,3,47062,0,2025,9,2,1,0,3,178082.25,,121435.65000000001,128516.475,24,0,16.7,0,0.0,Monsoon,None
1622,3,63805,15,2024,8,7,2,0,3,,,164637.62142857144,164637.62142857144,19,0,14.65,0,0.0,Monsoon,None
1623,4,78933,0,2024,5,26,6,1,2,241784.0,68958.6,170826.0357142857,124796.45357142856,27,0,21.175,0,0.0,Summer,None
1624,1,61502,0,2025,3,27,3,0,1,112759.3,,169388.85714285713,168834.89166666666,28,0,11.425,0,0.0,Summer,None
1625,2,66194,5,2024,1,9,1,0,1,148418.5,20485.8,122016.8,99223.63214285714,37,0,21.075,0,0.0,Winter,None
1626,5,42552,20,2024,9,7,5,1,3,19506.0,,125988.42857142857,112678.125,23,0,23.425,0,0.0,Monsoon,Light
1627,4,44013,20,2024,8,27,1,0,3,32883.1,,51695.77142857143,55748.100000000006,29,0,26.925,0,0.0,Monsoon,None
1628,2,60635,10,2025,9,25,3,0,3,,,125119.06666666667,125119.06666666667,31,0,21.075,0,0.0,Monsoon,None
1629,1,66646,15,2024,3,30,5,1,1,,,88915.59,88915.59,21,0,13.4,0,0.0,Summer,None
1630,2,72481,0,2025,1,17,4,0,1,77892.0,,86291.62857142858,85241.675,20,0,13.075,0,0.0,Winter,None
1631,3,56472,0,2023,10,22,6,1,4,335565.0,,86065.32142857143,106103.41363636364,23,0,24.925,0,0.0,Winter,None
1632,3,57285,10,2025,6,1,6,1,2,253748.0,,145459.02142857146,136359.685,27,0,23.425,0,0.0,Monsoon,Light
1633,1,32892,20,2025,7,22,1,0,3,40959.0,,129725.07857142856,107361.34999999999,19,0,14.65,0,0.0,Monsoon,None
1634,3,3650,5,2024,9,1,6,1,3,,,64649.33571428571,64649.33571428571,25,0,16.075,0,0.0,Monsoon,None
1635,2,50608,5,2025,1,20,0,0,1,,,144828.51428571428,144828.51428571428,27,0,11.8,0,0.0,Winter,None
1636,5,28103,10,2024,3,16,5,1,1,161862.0,21669.5,116959.87142857142,106708.91785714285,37,0,21.075,0,0.0,Summer,None
1637,5,61575,10,2023,10,14,5,1,4,,,111360.525,111360.525,23,0,16.075,0,0.0,Winter,None
1638,1,60303,20,2025,7,21,0,0,3,275673.6,,97234.90714285713,101449.45499999999,19,0,14.65,0,0.0,Monsoon,None
1639,5,42684,20,2024,8,31,5,1,3,54312.0,,109610.68571428572,102698.35,18,0,14.65,0,0.0,Monsoon,None
1640,2,9148,20,2024,6,6,3,0,2,8844.5,,99083.74285714286,101387.65416666667,35,0,13.075,0,0.0,Monsoon,None
1641,4,62391,15,2024,12,15,6,1,4,64765.75,,106609.09285714287,90325.27222222222,24,0,14.65,0,0.0,Winter,None
1642,2,37011,5,2024,2,25,6,1,1,2360.0,,95774.02142857143,103121.53749999999,23,0,24.925,0,0.0,Winter,None
1643,1,24438,10,2023,10,6,4,0,4,101161.7,,81299.54285714286,104456.93000000001,31,0,13.4,0,0.0,Winter,None
1644,1,72063,5,2025,6,28,5,1,2,245651.0,,153391.7285714286,164924.1375,20,0,16.7,0,0.0,Monsoon,None
1645,1,55914,0,2025,8,23,5,1,3,53985.65,,116917.54285714286,110508.61363636363,25,0,14.65,0,0.0,Monsoon,None
1646,3,79420,20,2023,11,2,3,0,4,144348.0,,134837.4857142857,129802.425,28,0,20.225,0,0.0,Winter,Light
1647,4,42925,0,2023,10,19,3,0,4,,,176830.93333333335,176830.93333333335,16,0,20.225,0,0.0,Winter,Light
1648,4,48402,0,2025,3,15,5,1,1,85618.8,,117015.81428571428,125317.9181818182,27,0,21.849998,0,0.0,Summer,None
1649,2,33002,20,2023,12,27,2,0,4,77064.0,,95617.91428571429,97650.38846153846,35,0,13.075,0,0.0,Winter,None
1650,3,5548,0,2024,10,23,2,0,4,64983.8,,97972.84285714287,107753.13,29,0,21.525,0,0.0,Winter,None
1651,5,75565,15,2024,4,11,3,0,2,,,150545.75833333333,150545.75833333333,18,1,23.425,0,0.6000000238418579,Summer,Light
1652,1,39595,0,2024,1,26,4,0,1,201708.0,,72793.53571428571,84116.02083333333,38,1,21.525,0,0.0,Winter,None
1653,2,2060,0,2025,1,21,1,0,1,154275.0,,115653.41428571427,122242.13076923076,30,0,24.925,0,0.0,Winter,None
1654,3,68438,0,2025,1,12,6,1,1,73170.9,,54247.21428571428,53054.46666666667,19,0,26.0,0,0.0,Winter,None
1655,3,19152,10,2025,2,12,2,0,1,19369.0,,61582.22857142857,66709.04583333334,28,0,24.925,0,0.0,Winter,None
1656,2,57033,5,2023,12,25,0,0,4,52459.0,,108050.94285714286,92409.9,30,1,20.225,0,0.20000000298023224,Winter,Light
1657,2,2115,5,2025,5,18,6,1,2,,,89892.12,89892.12,23,0,16.075,0,0.0,Summer,None
1658,5,74783,0,2025,5,24,5,1,2,1238.4,,159262.0,128485.40714285713,41,0,14.65,0,0.0,Summer,None
1659,3,19701,10,2023,12,17,6,1,4,,,182961.2642857143,182961.2642857143,23,0,22.0,0,0.0,Winter,None
1660,5,2411,20,2024,3,14,3,0,1,203964.0,,86419.46428571429,97560.265,24,0,16.075,0,0.0,Summer,None
1661,5,11866,20,2024,6,10,0,0,2,240267.6,,45250.16428571429,81296.63461538461,38,0,21.525,0,0.0,Monsoon,None
1662,5,33773,20,2025,1,14,1,0,1,,,92884.38333333335,92884.38333333335,20,0,24.925,0,0.0,Winter,None
1663,4,72509,10,2024,12,19,3,0,4,,,122811.31428571428,122811.31428571428,20,0,20.225,0,0.0,Winter,Light
1664,2,53752,0,2025,2,8,5,1,1,86073.6,,64643.71428571428,69847.11923076924,28,0,24.925,0,0.0,Winter,None
1665,1,63433,0,2023,12,6,2,0,4,,,144946.00714285715,144946.00714285715,20,0,24.925,0,0.0,Winter,None
1666,5,59997,20,2024,7,7,6,1,3,272612.0,,184418.75714285712,170578.34166666667,27,0,13.4,0,0.0,Monsoon,None
1667,1,60156,10,2024,2,2,4,0,1,,,114979.25714285715,114979.25714285715,31,0,21.075,0,0.0,Winter,None
1668,4,69718,10,2025,4,18,4,0,2,,,137457.5357142857,137457.5357142857,25,1,11.425,0,0.0,Summer,None
1669,2,49573,20,2024,7,15,0,0,3,18079.45,,141149.87142857144,115587.89499999999,25,0,13.4,0,0.0,Monsoon,None
1670,3,18632,10,2024,1,12,4,0,1,154626.9,,86945.74285714286,104845.06666666667,23,0,16.4,0,0.0,Winter,None
1671,4,79376,10,2025,7,18,4,0,3,156934.0,,187366.30000000002,183562.2625,20,0,21.525,0,0.0,Monsoon,None
1672,1,46364,5,2023,11,2,3,0,4,106165.0,,136584.85,127967.51363636366,27,0,23.425,0,0.0,Winter,Light
1673,3,39158,20,2024,3,4,0,0,1,68889.6,,144734.1,113623.46818181817,25,0,13.4,0,0.0,Summer,None
1674,2,27775,20,2023,10,19,3,0,4,,,51632.6,51632.6,26,0,23.425,0,0.0,Winter,Light
1675,5,11231,0,2024,2,29,3,0,1,268348.4,,152647.92142857143,167110.48125,23,0,22.0,0,0.0,Winter,None
1676,1,70622,10,2024,10,27,6,1,4,121340.8,92579.4,119921.1785714286,95344.275,45,0,26.925,0,0.0,Winter,None
1677,2,7565,20,2025,5,9,4,0,2,208549.2,,88654.0,103640.90000000001,31,0,14.65,0,0.0,Summer,None
1678,1,65926,20,2024,11,7,3,0,4,98649.6,,83226.94285714286,85154.775,24,0,24.375,0,0.0,Winter,None
1679,3,49393,5,2024,5,11,5,1,2,,,74814.42142857143,74814.42142857143,24,0,21.849998,0,0.0,Summer,None
1680,3,48500,15,2024,12,2,0,0,4,103724.0,,113403.91428571429,112193.925,24,0,23.425,0,0.0,Winter,Light
1681,4,69110,20,2024,3,1,4,0,1,59540.3,,145711.02857142856,125522.84166666666,37,0,21.175,0,0.0,Summer,None
1682,1,69737,5,2025,1,7,1,0,1,4420.8,,122236.67857142855,107089.0611111111,24,0,23.425,0,0.0,Winter,Light
1683,2,60494,15,2023,11,18,5,1,4,283394.5,,138844.09285714285,156912.89375,19,0,14.65,0,0.0,Winter,None
1684,4,58841,5,2023,12,28,3,0,4,111222.5,,104707.32857142857,116969.22222222222,31,0,14.65,0,0.0,Winter,None
1685,3,55235,10,2024,4,3,2,0,2,2193.0,,72624.24285714286,63820.3375,26,0,23.425,0,0.0,Summer,Light
1686,4,73314,20,2024,9,27,4,0,3,52715.2,14296.5,185246.2285714286,144221.7142857143,41,0,14.65,0,0.0,Monsoon,None
1687,2,30171,5,2024,4,9,1,0,2,134037.0,,97092.07142857143,88901.4,30,0,20.225,0,0.0,Summer,Light
1688,5,57761,20,2025,5,24,5,1,2,,,112621.47142857143,112621.47142857143,20,0,24.925,0,0.0,Summer,None
1689,3,5256,20,2025,5,9,4,0,2,,,70412.5125,70412.5125,24,0,25.0,0,0.0,Summer,None
1690,4,25253,0,2025,1,21,1,0,1,236819.8,,127334.77142857142,126271.02222222222,25,0,14.65,0,0.0,Winter,None
1691,5,42333,10,2025,1,21,1,0,1,,,120138.28333333333,120138.28333333333,27,0,16.075,0,0.0,Winter,None
1692,3,57740,10,2024,3,30,5,1,1,33613.25,,124396.0642857143,106182.12777777779,34,0,11.8,0,0.0,Summer,None
1693,3,78167,20,2025,1,30,3,0,1,41023.8,,133896.2857142857,104052.1,30,0,16.7,0,0.0,Winter,None
1694,5,71884,10,2025,7,20,6,1,3,,,222128.02000000002,222128.02000000002,17,0,26.925,0,0.0,Monsoon,None
1695,3,11886,0,2024,11,22,4,0,4,56186.0,,131904.91428571427,122560.54615384617,28,0,20.225,0,0.0,Winter,Light
1696,3,50394,15,2025,5,10,5,1,2,181968.0,,132926.57857142857,139056.75625,36,0,16.4,0,0.0,Summer,None
1697,2,2618,15,2025,7,12,5,1,3,,,82582.77857142857,82582.77857142857,17,0,25.0,0,0.0,Monsoon,None
1698,1,12301,0,2023,10,18,2,0,4,,,85668.8857142857,85668.8857142857,20,0,21.075,0,0.0,Winter,None
1699,5,77628,20,2024,8,19,0,0,3,,,122587.29166666667,122587.29166666667,18,0,24.925,0,0.0,Monsoon,None
1700,5,74166,20,2024,10,29,1,0,4,33732.0,,122650.57142857143,111535.75,25,0,13.075,0,0.0,Winter,None
1701,4,75821,10,2024,8,29,3,0,3,30560.4,,102067.62857142856,92683.70000000001,21,0,21.849998,0,0.0,Monsoon,None
1702,3,22061,20,2025,4,17,3,0,2,,,117984.11666666665,117984.11666666665,24,0,21.525,0,0.0,Summer,None
1703,1,62796,0,2025,7,25,4,0,3,180485.6,,132412.72857142857,123809.23333333334,24,0,21.849998,0,0.0,Monsoon,None
1704,3,35808,10,2023,12,28,3,0,4,54538.2,,143478.02142857143,132360.54375,25,0,11.425,0,0.0,Winter,None
1705,1,62675,15,2023,11,12,6,1,4,49016.2,,73847.93571428572,79210.36818181818,27,1,21.075,1,0.0,Winter,None
1706,3,30204,10,2024,4,26,4,0,2,186516.0,,122581.3,121174.01111111112,20,0,26.925,0,0.0,Summer,None
1707,3,4373,20,2024,12,31,1,0,4,10023.45,,143545.41428571427,118819.95000000001,25,0,11.425,0,0.0,Winter,None
1708,2,59417,0,2025,8,24,6,1,3,114839.25,,74418.61428571428,82512.33750000001,27,0,21.075,0,0.0,Monsoon,None
1709,1,67171,10,2024,10,17,3,0,4,,,117203.78749999999,117203.78749999999,35,0,16.4,0,0.0,Winter,None
1710,4,31565,10,2024,4,12,4,0,2,172866.75,,64951.950000000004,78441.3,27,0,22.0,0,0.0,Summer,None
1711,1,35100,15,2024,6,3,0,0,2,289565.0,,91546.40000000001,98739.1,25,0,25.0,0,0.0,Monsoon,None
1712,2,65407,15,2023,12,19,1,0,4,24821.7,,79548.81428571428,83148.94,21,0,26.925,0,0.0,Winter,None
1713,1,19871,0,2025,9,8,0,0,3,,,105814.3857142857,105814.3857142857,27,0,16.075,0,0.0,Monsoon,None
1714,3,79930,0,2025,8,12,1,0,3,193795.2,,121549.94285714287,130580.6,31,0,21.075,0,0.0,Monsoon,None
1715,4,27694,15,2024,6,7,4,0,2,60344.0,,117638.58571428573,93968.97,25,0,13.4,0,0.0,Monsoon,None
1716,3,75973,5,2025,4,7,0,0,2,58185.9,,127010.9,150370.30000000002,28,0,13.075,0,0.0,Summer,None
1717,1,4952,20,2025,9,27,5,1,3,,,27569.9,27569.9,17,0,26.0,0,0.0,Monsoon,None
1718,1,11418,10,2025,9,19,4,0,3,28539.0,,80689.2,66736.175,26,0,16.7,0,0.0,Monsoon,None
1719,1,21299,0,2024,4,17,2,0,2,,,92490.45,92490.45,26,0,26.925,0,0.0,Summer,None
1720,3,32002,10,2024,8,5,0,0,3,14402.0,,80534.93571428572,86598.955,24,0,24.925,0,0.0,Monsoon,None
1721,3,22224,20,2025,4,19,5,1,2,10311.3,,91057.37142857142,79386.86785714285,36,0,16.4,0,0.0,Summer,None
1722,3,45795,5,2024,6,12,2,0,2,6379.25,122288.4,126355.12142857144,111752.28571428571,27,0,11.8,0,0.0,Monsoon,None
1723,3,19952,10,2025,6,30,0,0,2,,,77806.42857142857,77806.42857142857,23,0,21.849998,0,0.0,Monsoon,None
1724,2,21170,5,2023,10,23,0,0,4,45148.8,,51367.82857142858,71332.33181818182,24,0,24.375,0,0.0,Winter,None
1725,1,48597,0,2025,3,12,2,0,1,,,106100.01000000001,106100.01000000001,22,0,21.175,0,0.0,Summer,None
1726,3,37237,0,2025,5,7,2,0,2,111379.5,,111413.05714285714,112638.9,24,0,22.0,0,0.0,Summer,None
1727,5,66835,10,2024,1,10,2,0,1,20854.8,,144693.42857142858,135348.05,31,0,14.65,0,0.0,Winter,None
1728,3,6082,10,2024,7,11,3,0,3,132952.0,,181793.11428571428,176005.88,24,0,23.425,0,0.0,Monsoon,Light
1729,2,39347,5,2024,10,2,2,0,4,,,137080.67142857143,137080.67142857143,28,1,25.0,0,0.0,Winter,None
1730,5,79720,15,2024,9,23,0,0,3,173394.9,,137500.6,125036.60909090909,32,0,16.4,0,0.0,Monsoon,None
1731,3,65579,10,2024,12,4,2,0,4,,,127524.18571428572,127524.18571428572,28,0,11.425,0,0.0,Winter,None
